shl_idf_cd,school,sido,gugun,type,subject
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,일반,독서와 작문
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,일반,화법과 언어
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,진로,윤리와 사상
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,융합,미디어 영어
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,진로,문학과 영상
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,융합,미술과 매체
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,진로,인간과 심리
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,진로,인간과 철학
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,융합,수학과 문화
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,진로,행성우주과학
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,융합,음악과 문화
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,진로,법과 사회
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,진로,미술 창작
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,진로,경제 수학
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,진로,직무 영어
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,일반,생명과학
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,일반,지구과학
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,일반,세계사
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,진로,음악사
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,일반,체육1
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,일반,체육2
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,일반,대수
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,일반,문학
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,진로,경제
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,일반,미술
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,진로,보건
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,일반,음악
9a45a0f5-8601-440a-a789-61d0fef2cf53,고산고등학교,전북특별자치도,완주군,일반,한문
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,영어 독해와 작문
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,음악 감상과 비평
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,세포와 물질대사
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,세계시민과 지리
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,주제 탐구 독서
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,현대사회와 윤리
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,영미 문학 읽기
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,융합,사회문제 탐구
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,물질과 에너지
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,역학과 에너지
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,지구시스템과학
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,인문학과 윤리
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,한국지리 탐구
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,확률과 통계
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,사회와 문화
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,화법과 언어
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,융합,미디어 영어
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,문학과 영상
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,인간과 심리
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,생태와 환경
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,융합,문학과 매체
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,미술 창작
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,제2외국어
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,생명과학
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,미적분I
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,영어II
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,융합,여행지리
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,지구과학
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,물리학
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,세계사
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,영어I
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,체육1
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,체육2
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,대수
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,문학
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,화학
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,기하
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,경제
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,미술
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,음악
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,한문
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,융합,기후변화와 지속가능한 세계
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,융합,역사로 탐구하는 현대 세계
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,융합,기후변화와 환경생태
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,동아시아 역사 기행
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,융합,독서 토론과 글쓰기
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,화학 반응의 세계
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,융합,세계 문화와 영어
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,도시의 미래 탐구
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,융합,금융과 경제생활
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,융합,언어생활과 한자
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,융합,매체 의사소통
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,융합,융합과학 탐구
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,전자기와 양자
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,융합,수학과제 탐구
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,융합,윤리문제 탐구
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,융합,언어생활 탐구
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,독서와 작문
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,생물의 유전
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,윤리와 사상
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,융합,수학과 문화
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,행성우주과학
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,미적분II
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,융합,실용 통계
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,심화 영어
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,직무 영어
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,영어 발표와 토론
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,진로,보건
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,일반,교육학
5828ffd7-7e70-4fea-9925-548c3ce8b450,고창고등학교,전북특별자치도,고창군,융합,논술
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,기후변화와 지속가능한 세계
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,역사로 탐구하는 현대 세계
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,심화 영어 독해와 작문
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,기후변화와 환경생태
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,동아시아 역사 기행
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,독서 토론과 글쓰기
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,과학의 역사와 문화
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,화학 반응의 세계
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,세계 문화와 영어
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,영어 독해와 작문
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,국제 관계의 이해
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,미술 감상과 비평
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,영어 발표와 토론
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,소프트웨어와 생활
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,실생활 영어 회화
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,도시의 미래 탐구
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,음악 감상과 비평
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,음악 연주와 창작
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,생애 설계와 자립
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,세포와 물질대사
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,세계시민과 지리
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,주제 탐구 독서
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,현대사회와 윤리
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,로봇과 공학세계
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,금융과 경제생활
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,창의 공학 설계
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,지식 재산 일반
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,영미 문학 읽기
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,언어생활과 한자
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,사회문제 탐구
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,물질과 에너지
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,역학과 에너지
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,매체 의사소통
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,인공지능 기초
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,융합과학 탐구
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,인공지능 수학
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,전자기와 양자
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,수학과제 탐구
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,지구시스템과학
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,생활과학 탐구
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,윤리문제 탐구
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,인문학과 윤리
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,한국지리 탐구
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,언어생활 탐구
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,음악과 미디어
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,직무 의사소통
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,확률과 통계
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,독서와 작문
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,사회와 문화
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,화법과 언어
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,생물의 유전
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,데이터 과학
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,윤리와 사상
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,미디어 영어
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,문학과 영상
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,미술과 매체
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,인간과 심리
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,인간과 철학
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,수학과 문화
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,행성우주과학
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,생태와 환경
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,교육의 이해
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,논리와 사고
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,미적분II
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,법과 사회
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,실용 통계
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,미술 창작
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,기술·가정
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,경제 수학
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,심화 영어
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,제2외국어
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,삶과 종교
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,직무 영어
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,생명과학
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,미적분I
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,영어II
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,여행지리
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,지구과학
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,물리학
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,세계사
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,영어I
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,교육학
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,체육1
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,체육2
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,정보
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,대수
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,문학
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,화학
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,기하
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,경제
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,미술
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,정치
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,진로,보건
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,음악
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,한문
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,일반,연극
5cc6f4ff-f807-4302-b007-16842056b83c,고창북고등학교,전북특별자치도,고창군,융합,논술
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,진로,화학 반응의 세계
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,일반,영어 독해와 작문
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,일반,세계시민과 지리
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,진로,주제 탐구 독서
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,융합,언어생활과 한자
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,융합,사회문제 탐구
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,진로,역학과 에너지
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,진로,인공지능 기초
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,융합,융합과학 탐구
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,융합,수학과제 탐구
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,진로,지구시스템과학
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,진로,한국지리 탐구
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,융합,생명과학 실험
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,일반,확률과 통계
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,일반,화법과 언어
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,진로,생물의 유전
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,진로,윤리와 사상
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,진로,법과 사회
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,진로,미술 창작
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,일반,기술·가정
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,진로,경제 수학
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,진로,심화 영어
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,일반,제2외국어
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,융합,화학 실험
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,일반,생명과학
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,일반,미적분I
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,일반,영어II
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,융합,여행지리
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,일반,지구과학
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,일반,물리학
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,일반,세계사
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,일반,영어I
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,일반,교육학
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,일반,체육1
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,일반,체육2
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,일반,정보
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,일반,대수
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,일반,문학
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,일반,화학
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,진로,기하
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,진로,경제
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,일반,미술
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,진로,정치
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,일반,음악
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,일반,한문
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,융합,논술
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,융합,역사로 탐구하는 현대 세계
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,융합,기후변화와 환경생태
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,진로,동아시아 역사 기행
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,융합,독서 토론과 글쓰기
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,융합,세계 문화와 영어
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,융합,소프트웨어와 생활
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,진로,도시의 미래 탐구
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,진로,음악 감상과 비평
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,진로,세포와 물질대사
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,일반,현대사회와 윤리
408b1e56-8a74-46da-aa17-59ed7406e08a,군산고등학교,전북특별자치도,군산시,진로,영미 문학 읽기
